starttime,lane_1_occ,lane_1_spd,lane_1_vol,lane_2_occ,lane_2_spd,lane_2_vol,lane_3_occ,lane_3_spd,lane_3_vol
"2017-08-08 21:00:00-07",3.54,67.88,58,3.85,66.43,51,4.69,63.58,43
"2017-08-08 21:05:00-07",4.33,67.83,29,5.17,64.82,22,2.83,58.53,15
"2017-08-08 21:10:00-07",1.38,68.75,32,4.54,66.02,55,4.77,60.67,51
"2017-08-08 21:15:00-07",2.17,68.63,16,4.67,66.6,25,5.33,65.45,20
"2017-08-08 21:20:00-07",3.23,66.73,49,4.38,67.75,56,3.77,60.76,42
"2017-08-08 21:25:00-07",1.17,70,13,4.5,65.5,32,6.83,61.07,28
"2017-08-08 21:30:00-07",1.29,69.88,17,3.29,68.44,25,4.14,64.3,27
"2017-08-08 21:35:00-07",2.83,65.25,20,4.83,65,25,4.67,57.64,28
"2017-08-08 21:40:00-07",1.54,68.42,33,3.62,67.26,35,4.08,64.26,35
"2017-08-08 21:45:00-07",1.5,67.07,15,7.83,64.68,28,5.5,63.59,22
"2017-08-08 21:50:00-07",2.33,68.8,30,3.22,67.78,36,4.22,60,21
"2017-08-08 21:55:00-07",1,67.85,13,4.8,65.93,42,2.3,61.8,25
"2017-08-08 22:00:00-07",2.13,69.84,25,4.88,67.24,29,5.63,63.31,29
"2017-08-08 22:05:00-07",2.3,69.37,30,4,69.1,40,4.5,62.24,29
"2017-08-08 22:10:00-07",1.54,69.45,33,2.23,68.85,40,5.38,63.78,51
"2017-08-08 22:15:00-07",2.8,70.76,37,4.3,68.62,39,3.5,59.59,17
"2017-08-08 22:20:00-07",0.57,67.92,12,1.43,69.88,16,4.57,61.31,16
"2017-08-08 22:25:00-07",1.2,65.43,21,2.8,68.46,28,2.4,64.21,28
"2017-08-08 22:30:00-07",0.71,68.36,11,3,66.71,21,4.71,61.78,18
"2017-08-08 22:35:00-07",0.6,60,11,3.6,67.54,28,4,60.35,20
"2017-08-08 22:40:00-07",0.92,68.29,21,2.85,70.2,30,4.69,64.12,33
"2017-08-08 22:45:00-07",1,68.32,19,2.3,65.81,21,5.5,41,33
"2017-08-08 22:50:00-07",0.92,67.84,19,2.08,64.9,21,3.75,63.33,24
"2017-08-08 22:55:00-07",0.7,68.5,14,1.7,70.76,25,2.7,66.73,22
"2017-08-08 23:00:00-07",0.58,64.92,13,1,66.33,21,4.5,61.52,23
"2017-08-08 23:05:00-07",0.8,68.38,16,1.6,68.41,22,4,62,20
"2017-08-08 23:10:00-07",0.58,73,20,2.33,70.7,33,3,62.14,22
"2017-08-08 23:15:00-07",1.1,68.89,18,2.3,67.42,24,2.4,64.25,24
"2017-08-08 23:20:00-07",0.42,67.08,13,1.33,68.44,27,3.08,64.13,23
"2017-08-08 23:25:00-07",0.4,72.73,11,1.5,70.18,22,2.4,63.42,12
"2017-08-08 23:30:00-07",0.25,68,11,1.25,68.18,22,4,59.24,29
"2017-08-08 23:35:00-07",0,70,5,2.17,67,10,4.17,62,9
"2017-08-08 23:40:00-07",0.08,74.57,7,1.58,68.38,21,4.83,61.12,25
"2017-08-08 23:45:00-07",0.8,70.33,15,1.3,69.43,21,3.4,65.27,22
"2017-08-08 23:50:00-07",0.25,69,10,0.42,71.08,13,2.17,62.81,16
"2017-08-08 23:55:00-07",0.5,66.91,11,0.8,61.29,17,3.1,62.88,17
"2017-08-09 00:00:00-07",0.33,68.55,11,2.08,65.5,22,2.67,57.88,17
"2017-08-09 00:05:00-07",0.22,68.9,10,1.44,69.19,16,1.33,59.13,8
"2017-08-09 00:10:00-07",0.08,70.6,5,0.75,67.59,17,3.83,64.25,24
"2017-08-09 00:15:00-07",0.1,70.71,7,3.4,66.87,23,2.7,60.54,13
"2017-08-09 00:20:00-07",0.17,70.17,6,1.33,67.94,17,5.17,60.38,21
"2017-08-09 00:25:00-07",0.22,69.6,5,1.11,68.86,14,0.89,64.56,9
"2017-08-09 00:30:00-07",0,,0,0.92,72.48,21,4.23,62.96,23
"2017-08-09 00:35:00-07",0.44,70.36,11,0.78,69.5,14,3.78,66.38,16
"2017-08-09 00:40:00-07",0.15,66,7,1.08,66.73,15,2.69,62.18,17
"2017-08-09 00:45:00-07",0,76,2,1.67,63.75,8,1.33,65.71,7
"2017-08-09 00:50:00-07",0.08,37,4,0.69,69,13,2.54,67.2,20
"2017-08-09 00:55:00-07",0.22,56,6,1.78,68.15,13,4.44,61.73,15
"2017-08-09 01:00:00-07",0.08,69.33,3,0.54,70.63,16,3.15,62.33,21
"2017-08-09 01:05:00-07",0,69.33,3,0.67,69.07,14,1.78,61.57,7
"2017-08-09 01:10:00-07",0.38,67.8,10,1.08,67.92,12,1.92,63.82,11
"2017-08-09 01:15:00-07",0,67.5,4,0.89,68,8,2.89,63.79,19
"2017-08-09 01:20:00-07",0.08,49.14,7,1.69,68.95,21,5.69,60,24
"2017-08-09 01:25:00-07",0,,0,0.83,69.33,9,1.67,63,3
"2017-08-09 01:30:00-07",0,72,2,1.38,65,13,2.46,60.82,11
"2017-08-09 01:35:00-07",0,72.4,5,1.4,64.19,16,2.1,66.93,15
"2017-08-09 01:40:00-07",0.14,72.33,3,2.29,62.55,11,1,63.57,7
"2017-08-09 01:45:00-07",0.1,68,2,0.1,70,7,3.6,62.1,10
"2017-08-09 01:50:00-07",0,,0,1.11,68.6,10,2.67,62.73,11
"2017-08-09 01:55:00-07",0,70.5,6,0.3,67.6,10,3.2,62.36,11
"2017-08-09 02:00:00-07",0.11,66.33,6,1.22,70.4,10,1.33,67.64,11
"2017-08-09 02:05:00-07",0,72,2,1.6,67.5,8,3.6,64.62,13
"2017-08-09 02:10:00-07",0,0,2,0,61.5,4,7,64.11,19
"2017-08-09 02:15:00-07",0,69,1,0,67.4,5,2.3,61.1,10
"2017-08-09 02:20:00-07",0,33.5,2,7.56,60.22,23,0.11,61,2
"2017-08-09 02:25:00-07",0,71,2,4,64,14,1.5,59.14,7
"2017-08-09 02:30:00-07",0.56,66.9,10,6.11,61.5,16,0.78,55,3
"2017-08-09 02:35:00-07",0.3,66.6,5,2.4,62.69,13,0.4,63.2,5
"2017-08-09 02:40:00-07",0.22,67.29,7,0.78,58.57,7,1.22,6.75,8
"2017-08-09 02:45:00-07",0,66.5,2,3.8,63.5,18,0,,0
"2017-08-09 02:50:00-07",0.29,69.33,3,4.71,64.06,17,0,63,2
"2017-08-09 02:55:00-07",0.2,67.83,6,4,63.31,16,0.2,53,2
"2017-08-09 03:00:00-07",1.31,66.07,15,4.85,61.74,19,0.38,61.67,6
"2017-08-09 03:05:00-07",0.1,55.4,5,4.5,62.77,22,1.6,57.1,10
"2017-08-09 03:10:00-07",0.08,68.75,4,4.67,63.14,22,0,70,3
"2017-08-09 03:15:00-07",0,64,3,0.1,66.17,6,2.5,62.36,11
"2017-08-09 03:20:00-07",0,74,3,0.58,63.5,6,3.83,61.22,23
"2017-08-09 03:25:00-07",0,72.5,2,1.2,69.3,10,2.9,61,8
"2017-08-09 03:30:00-07",0.33,71.25,4,2,63.55,11,5.83,61.58,19
"2017-08-09 03:35:00-07",0,,0,0.8,64.4,5,4.1,60.43,14
"2017-08-09 03:40:00-07",0.08,69.6,5,1.31,66.64,14,2.85,61.93,14
"2017-08-09 03:45:00-07",0,74.33,3,1.9,65.54,13,6.2,59.29,17
"2017-08-09 03:50:00-07",0,40.4,5,2.15,70.11,18,4.46,57.65,20
"2017-08-09 03:55:00-07",0,71.67,3,1.78,68.17,12,2.78,61.89,9
"2017-08-09 04:00:00-07",0.08,69.4,5,0.69,69.3,10,3.54,58,12
"2017-08-09 04:05:00-07",0,,0,2,64.38,13,2.6,62.17,12
"2017-08-09 04:10:00-07",0,68.8,5,1.31,69.13,16,2.92,60.94,17
"2017-08-09 04:15:00-07",0,72,4,2.3,67.65,20,5.9,59.22,18
"2017-08-09 04:20:00-07",0.15,70.3,10,1.08,68.53,15,3.15,60.4,15
"2017-08-09 04:25:00-07",0,74.33,3,1.11,70.92,12,2.67,61.91,11
"2017-08-09 04:30:00-07",0.08,70.5,8,1.77,67.55,11,0.62,67.4,5
"2017-08-09 04:35:00-07",0,70,4,2.56,68.81,16,6.67,58.44,18
"2017-08-09 04:40:00-07",0.15,70.13,8,2,71.57,21,3.69,63,21
"2017-08-09 04:45:00-07",0.78,68.78,9,1.78,71.67,9,2.78,56.91,11
"2017-08-09 04:50:00-07",0.08,60.33,6,1.08,69.33,24,3,60.18,17
"2017-08-09 04:55:00-07",0.56,72.36,11,2.67,68.5,24,3.89,64.65,17
"2017-08-09 05:00:00-07",1.31,70.5,24,4.92,66.18,33,5.23,58.61,23
"2017-08-09 05:05:00-07",0.75,70.6,5,4.5,70.92,13,4.25,65.33,6
"2017-08-09 05:10:00-07",0.77,68,16,2.31,68.67,27,4.69,67.04,23
"2017-08-09 05:15:00-07",1,72.61,18,3.7,63.96,25,3,61.1,20
"2017-08-09 05:20:00-07",1.08,69.04,23,4.08,68.92,37,6.38,60.79,34
"2017-08-09 05:25:00-07",0.64,70.88,16,3.27,68.12,26,6.64,63.07,27
"2017-08-09 05:30:00-07",1.38,70.03,30,3.31,68.44,39,8.69,61.4,43
"2017-08-09 05:35:00-07",2,69.08,26,5.33,69.53,40,3.78,64.32,22
"2017-08-09 05:40:00-07",1.31,71.93,30,3.15,70.14,44,5,65.46,39
"2017-08-09 05:45:00-07",2.2,70.38,29,6.3,70.19,47,4.1,63,30
"2017-08-09 05:50:00-07",1.58,71.3,33,6.25,68.78,40,7.75,64.92,49
"2017-08-09 05:55:00-07",1.4,72.78,23,4.1,66.08,36,4.3,60.63,16
"2017-08-09 06:00:00-07",3.58,69.64,53,3.25,69.59,39,6,64.19,37
"2017-08-09 06:05:00-07",2.4,70.71,34,5.1,69.61,44,7,62.03,34
"2017-08-09 06:10:00-07",3.83,70.52,58,6.67,67.67,55,8.58,62.02,51
"2017-08-09 06:15:00-07",2.1,71.91,35,6.9,69.21,47,7.6,62.91,44
"2017-08-09 06:20:00-07",3.14,71.22,23,5.29,69.62,37,6.43,65.42,31
"2017-08-09 06:25:00-07",3.4,69.47,47,7.6,69.14,57,10.7,62.04,55
"2017-08-09 06:30:00-07",5.54,69.5,84,9.15,67.49,87,9.23,62.41,54
"2017-08-09 06:35:00-07",3.1,70.27,41,5.4,68.74,53,5.9,64.41,49
"2017-08-09 06:40:00-07",4,70.61,36,8.86,67.83,46,9.71,54.97,32
"2017-08-09 06:45:00-07",4.9,67.9,59,7.6,65.96,53,9.6,58.89,53
"2017-08-09 06:50:00-07",4.71,68.56,43,6.29,68.16,32,8.43,64.21,43
"2017-08-09 06:55:00-07",7.6,67.95,86,8,64.86,58,11.4,61.92,48
"2017-08-09 07:00:00-07",4.08,70.06,64,4.42,70.25,59,8.5,62.86,44
"2017-08-09 07:05:00-07",8.8,66.86,95,10.7,66.52,69,8.2,58.54,59
"2017-08-09 07:10:00-07",5.29,70.28,43,8.14,66.83,47,14.14,60.74,43
"2017-08-09 07:15:00-07",6.17,68.56,43,7.5,67.77,43,10.33,63.21,38
"2017-08-09 07:20:00-07",7.57,66.79,57,8.71,66.77,52,11,56.34,35
"2017-08-09 07:25:00-07",10,66.46,118,13.1,64.07,72,12.9,59.75,69
"2017-08-09 07:30:00-07",10.57,67.2,85,9.57,65.9,52,11.29,60.13,38
"2017-08-09 07:35:00-07",8.1,67.52,94,9.2,65.05,78,9.7,60.09,55
"2017-08-09 07:40:00-07",6.85,68.94,106,10,66.89,93,9.77,62.22,64
"2017-08-09 07:45:00-07",6.67,69.16,69,7.67,69.04,54,10.67,62.43,65
"2017-08-09 07:50:00-07",2.86,70.21,29,3.57,70.75,32,8.57,62.17,35
"2017-08-09 07:55:00-07",5.89,69.49,63,6.67,67.75,52,10.44,62.36,56
"2017-08-09 08:00:00-07",6.31,68.77,96,10.08,66.98,90,6,59.11,61
"2017-08-09 08:05:00-07",6.11,68.44,64,9,68.13,60,7.22,63.82,39
"2017-08-09 08:10:00-07",4.78,69.25,52,7.22,68.62,52,6.44,64.08,40
"2017-08-09 08:15:00-07",5,67.56,54,6,68.34,58,3.2,62.29,28
"2017-08-09 08:20:00-07",4.77,70.25,72,6.69,69.03,75,10.31,57.91,68
"2017-08-09 08:25:00-07",5.1,67.21,61,5.4,67.26,46,6,63.5,44
"2017-08-09 08:30:00-07",6.56,65.97,69,7.89,65.29,51,11.33,59.6,60
"2017-08-09 08:35:00-07",4.47,66.24,83,6.4,66.82,73,7.93,61.21,76
"2017-08-09 08:40:00-07",7.67,64.85,78,6.89,66.35,52,7.89,60.47,53
"2017-08-09 08:45:00-07",3.07,68.11,62,9.13,67.23,87,6.93,61.71,65
"2017-08-09 08:50:00-07",8.11,64.96,80,11.78,65.15,54,9.89,61.62,52
"2017-08-09 08:55:00-07",3.87,68.97,71,6.6,67.93,84,9,60.26,87
"2017-08-09 09:00:00-07",5.56,66.17,58,9.11,67.5,62,6.78,61.16,37
"2017-08-09 09:05:00-07",5.33,67.74,89,8,67.09,86,8.07,61.31,83
"2017-08-09 09:10:00-07",7.56,66.92,72,10.56,65.34,65,9.67,62.96,56
"2017-08-09 09:15:00-07",5.27,67.27,97,8.13,65.57,92,11.07,59.86,88
"2017-08-09 09:20:00-07",9,65.53,79,9,65.24,49,10,62.24,55
"2017-08-09 09:25:00-07",8.89,66.07,90,9.78,64.98,48,11.11,58.73,52
"2017-08-09 09:30:00-07",7.8,64.98,124,11,65.59,100,11,60.01,83
"2017-08-09 09:35:00-07",6.6,66.14,107,9.87,65.55,87,9,63.68,75
"2017-08-09 09:40:00-07",5.92,66.49,78,7.17,66.75,69,8.75,62.38,61
"2017-08-09 09:45:00-07",5.5,67.48,77,9,66.13,70,10,59.73,80
"2017-08-09 09:50:00-07",7.5,66.52,98,9.75,64.62,65,11.08,60.75,67
"2017-08-09 09:55:00-07",8.92,65.53,115,9.5,65.18,66,9.83,58.48,56
"2017-08-09 10:00:00-07",4.83,67.19,69,10.33,65.6,84,7.5,63.46,63
"2017-08-09 10:05:00-07",8.83,65.59,113,9,65.01,72,14.17,57.48,81
"2017-08-09 10:10:00-07",7.75,67.04,103,10.58,64.51,80,8.08,61.32,73
"2017-08-09 10:15:00-07",7.5,66.35,99,9.5,64.71,68,11,59.04,74
"2017-08-09 10:20:00-07",6.83,66.98,89,8.83,65.06,82,12.08,58.21,89
"2017-08-09 10:25:00-07",7.08,66.6,96,8.92,64.35,65,11.17,58.68,81
"2017-08-09 10:30:00-07",6.5,66.86,92,9.58,66.82,84,10.25,57.56,66
"2017-08-09 10:35:00-07",9,65.86,117,10.92,63.25,85,11.58,56.97,73
"2017-08-09 10:40:00-07",9,67.05,120,10,65.37,84,13.5,61.3,91
"2017-08-09 10:45:00-07",7.25,66.26,100,8.42,64.43,77,11,55.38,89
"2017-08-09 10:50:00-07",8.67,64.98,111,12.58,64.67,87,11.5,59.93,91
"2017-08-09 10:55:00-07",7.5,66.53,95,8.08,65.61,71,10.75,58.56,79
"2017-08-09 11:00:00-07",7.5,65.68,95,11.33,65.59,90,7.75,62.11,80
"2017-08-09 11:05:00-07",10.08,65.09,111,11.83,64.73,78,10.33,58.36,78
"2017-08-09 11:10:00-07",10.08,64.5,127,16.33,62.64,92,10,57.4,70
"2017-08-09 11:15:00-07",9.17,65.46,117,12,63.6,85,11,59.35,91
"2017-08-09 11:20:00-07",7.87,63.39,127,13.73,61.38,121,11.4,57.52,108
"2017-08-09 11:25:00-07",5,65.9,50,8.56,66.27,49,10.44,60.25,52
"2017-08-09 11:30:00-07",8.8,64.04,138,11.87,62.38,103,10.73,59.85,99
"2017-08-09 11:35:00-07",10.11,64.49,96,14.56,60.23,62,10.89,55.55,66
"2017-08-09 11:40:00-07",5,66.38,55,10,65.91,54,7.33,58.82,60
"2017-08-09 11:45:00-07",9.8,63.22,152,13.8,63.2,99,13,57.49,120
"2017-08-09 11:50:00-07",8.2,63.71,121,11,63.67,102,11.33,54.48,99
"2017-08-09 11:55:00-07",9,63.8,139,10.27,62.49,86,13.2,56.54,123
"2017-08-09 12:00:00-07",15.44,38.56,91,23.11,34.51,57,26.33,29.4,84
"2017-08-09 12:05:00-07",19.07,26.92,125,23.8,24.22,83,45.33,13.51,77
"2017-08-09 12:10:00-07",17.53,31.88,138,31.27,25.33,97,37.93,15.54,102
"2017-08-09 12:15:00-07",23.2,25.32,139,31.87,22.17,92,41.93,11.96,84
"2017-08-09 12:20:00-07",24.73,22.89,131,36.93,18.85,84,39.87,12.41,85
"2017-08-09 12:25:00-07",23.56,25.1,77,38.22,19.78,46,36,15.23,62
"2017-08-09 13:00:00-07",21.5,26,18,35.5,21.83,12,47,10.91,11
"2017-08-09 13:05:00-07",18.33,30.75,83,35.33,23.23,65,43.22,12.04,56
"2017-08-09 13:10:00-07",17.78,31.61,83,30.44,26.28,57,35.11,17.85,66
"2017-08-09 13:15:00-07",15,28.64,22,28.67,23.12,25,44.67,12.83,23
"2017-08-09 13:25:00-07",18.83,27.47,51,28.33,26.41,34,42.83,15.46,48
"2017-08-09 13:30:00-07",21.33,28.83,54,27.83,26.12,34,35.5,17.64,50
"2017-08-09 13:35:00-07",19.67,27.06,53,27.17,24.02,42,34.83,15.34,32
"2017-08-09 13:40:00-07",30.5,19.76,54,29.67,23.8,41,47.83,12.55,38
"2017-08-09 13:45:00-07",22.67,28.77,57,30.5,26.6,43,26.17,21.93,44
"2017-08-09 13:50:00-07",15,33.5,48,29.83,29.77,39,32,22.55,55
"2017-08-09 13:55:00-07",16,30.43,23,24.33,30.12,17,31.33,19.28,25
"2017-08-09 14:10:00-07",17.33,33,27,24.33,31.11,19,30,23.62,26
"2017-08-09 14:15:00-07",20.67,33,31,22.33,32.09,22,28.67,23,19
"2017-08-09 14:25:00-07",17,32.62,52,26,27.77,44,31,21.45,49
"2017-08-09 14:45:00-07",19.33,32.24,58,26.67,27.83,46,27.17,20.02,46
"2017-08-09 14:50:00-07",16.33,38.58,31,18.33,33.3,23,33.67,17.38,24
"2017-08-09 14:55:00-07",18.44,33.83,92,21,30.6,67,41.67,15.89,66
"2017-08-09 15:00:00-07",15.33,37.93,59,19.5,33.17,48,30.67,20.72,46
"2017-08-09 15:05:00-07",14,37.06,33,14.25,33.59,27,30.25,22.79,38
"2017-08-09 15:10:00-07",16.17,36.41,109,18.75,34.36,91,26.17,24.27,113
"2017-08-09 15:15:00-07",18.08,36.15,120,15.67,33.4,87,34.08,22.23,111
"2017-08-09 15:20:00-07",15.25,38.18,114,20.33,34.41,71,28.67,25.53,116
"2017-08-09 15:25:00-07",16.08,35.46,112,22.33,32.91,81,25.83,23.66,104
"2017-08-09 15:30:00-07",13.5,37.25,100,18,33.73,83,28.25,23.84,114
"2017-08-09 15:35:00-07",16.08,36.57,115,18.08,33.27,89,28.67,25.11,102
"2017-08-09 15:40:00-07",16.75,35.09,117,19.92,31.41,78,24.58,23.16,90
"2017-08-09 15:45:00-07",13.67,39.82,56,16.67,34.89,38,32,23.97,61
"2017-08-09 15:50:00-07",16.47,33.78,133,21.4,32.39,111,31.2,21.81,128
"2017-08-09 15:55:00-07",16.11,36.09,85,19.11,34.6,68,30.67,23.69,81
"2017-08-09 16:00:00-07",14.93,38.27,139,19.8,34.79,106,29.8,22.92,126
"2017-08-09 16:05:00-07",15.22,37.32,78,18.78,34.67,69,26.11,23.18,79
"2017-08-09 16:10:00-07",14.44,37.86,83,17.89,35.65,68,28.44,26.76,80
"2017-08-09 16:15:00-07",16.78,36.47,86,19.11,35.69,71,31.22,24.69,78
"2017-08-09 16:20:00-07",15.73,37.41,145,20,35.3,128,31.73,23.54,148
"2017-08-09 16:25:00-07",19.11,36.82,101,19.67,36.44,71,32.78,21.78,90
"2017-08-09 16:30:00-07",17.6,37.68,160,21.07,34.74,126,30.53,22.36,129
"2017-08-09 16:35:00-07",17.67,37.52,156,18.4,36.87,121,30.8,22.71,133
"2017-08-09 16:40:00-07",19.89,30.6,89,25.89,29.62,71,38.44,17.93,73
"2017-08-09 16:45:00-07",16.93,36.11,149,22.47,33.37,129,37.8,20.73,150
"2017-08-09 16:50:00-07",16.22,39.99,91,20.22,35.21,61,33.56,21,79
"2017-08-09 16:55:00-07",17.6,36.16,158,22.6,33.71,112,29.8,22.25,128
"2017-08-09 17:00:00-07",14.56,40.32,88,18,37.41,71,33.33,22.65,77
"2017-08-09 17:05:00-07",15.13,38.9,144,20.73,35.92,114,31.33,23.02,141
"2017-08-09 17:10:00-07",17.83,38.29,69,20,35.33,48,26.17,26.34,59
"2017-08-09 17:15:00-07",16,35.44,107,17.58,35.01,91,31.25,24.19,112
"2017-08-09 17:20:00-07",15.67,38.28,86,15.67,36.25,65,31.44,23.68,88
"2017-08-09 17:25:00-07",18.07,35.52,155,19.87,32.79,117,26.87,24.43,144
"2017-08-09 17:30:00-07",16.44,38.86,88,19.22,33.79,70,31.44,25.06,85
"2017-08-09 17:35:00-07",17.33,37.26,96,20.67,34.75,67,32.22,19.27,79
"2017-08-09 17:40:00-07",15.67,36.61,84,18.11,34.75,71,29.22,21.62,86
"2017-08-09 17:45:00-07",17,36.67,93,18,35.51,77,31,21.8,92
"2017-08-09 17:50:00-07",13.67,43.85,59,17.83,42.64,44,19.5,34.75,56
"2017-08-09 17:55:00-07",13.78,39.23,80,23.33,30.82,61,34.67,18.5,80
"2017-08-09 18:00:00-07",16.25,34.81,118,22.33,32.35,99,31.25,21,108
"2017-08-09 18:05:00-07",14.92,39.16,119,18.08,37.41,87,32.08,21.92,107
"2017-08-09 18:10:00-07",15.58,39.41,118,19.83,36.47,85,30.58,23.37,98
"2017-08-09 18:15:00-07",16.58,37.94,111,19.5,35.26,98,28.67,23.86,103
"2017-08-09 18:20:00-07",16.07,35.67,135,23.27,31.22,114,32.47,22.99,131
"2017-08-09 18:25:00-07",15.33,37.82,83,21,34.62,77,31.78,21.58,77
"2017-08-09 18:30:00-07",17.42,33.62,117,26,33.49,93,30.17,23.49,97
"2017-08-09 18:35:00-07",15.08,39.94,122,21,37.71,87,27.08,27.37,124
"2017-08-09 18:40:00-07",15.93,36.6,140,20.07,36.39,116,29.8,24.43,126
"2017-08-09 18:45:00-07",13.11,39.79,77,18.33,35.89,56,32.89,17.48,71
"2017-08-09 18:50:00-07",13.8,34.11,119,17.2,29.58,95,32.47,20.47,111
"2017-08-09 18:55:00-07",16.67,36.28,89,20.89,32.38,58,31.67,19.97,73
"2017-08-09 19:00:00-07",15.93,36.95,144,23.47,33.65,117,26.67,22.86,135
"2017-08-09 19:05:00-07",15.11,36.77,83,18.11,32.38,68,34.33,21.75,96
"2017-08-09 19:10:00-07",14.07,47.17,159,12.73,45.28,95,17.6,35.21,126
"2017-08-09 19:15:00-07",6.33,67.27,67,7,64.1,50,8.89,51.75,65
"2017-08-09 19:20:00-07",4.47,69.38,85,6.4,65.96,91,9.13,55.85,101
"2017-08-09 19:25:00-07",3.22,69.95,40,3.67,68.22,41,3.56,61.38,34
"2017-08-09 19:30:00-07",3.27,70.45,62,7.53,67.91,93,7.6,62.3,73
"2017-08-09 19:35:00-07",4.56,67.78,49,7.33,66.87,47,6.78,58.57,46
"2017-08-09 19:40:00-07",2.93,69.71,58,5.4,68.86,69,5.33,63.6,73
"2017-08-09 19:45:00-07",5.67,69.85,55,6.89,67.65,51,7.11,64.18,49
"2017-08-09 19:50:00-07",3.11,69.72,36,3.67,69.71,41,4.67,65.36,28
"2017-08-09 19:55:00-07",5,69.48,88,5.47,69.12,74,7.4,62.87,70
"2017-08-09 20:00:00-07",3.44,70.2,40,3.89,71.55,40,6.67,58.67,45
"2017-08-09 20:05:00-07",3.07,71.13,64,6.53,68.82,88,4.33,64.66,65
"2017-08-09 20:10:00-07",2.56,70.03,29,7.33,67.81,48,9,59.27,55
"2017-08-09 20:15:00-07",2.93,69.8,56,4.93,69.1,60,5.73,63.36,55
"2017-08-09 20:20:00-07",3.44,69.73,40,5.22,69,47,4.22,60.97,31
"2017-08-09 20:25:00-07",2.73,68.06,50,5,68.41,63,5.73,64.32,62
"2017-08-09 20:30:00-07",3.67,69.02,43,2.89,66.1,31,4.22,61.28,25
"2017-08-09 20:35:00-07",3.56,70.05,40,3.78,67.58,36,3.78,64.76,29
"2017-08-09 20:40:00-07",3.89,66.26,43,6.67,67.1,48,5.56,62.71,34
"2017-08-09 20:45:00-07",2.56,69.85,33,5.22,67.52,44,6.44,59.54,37
"2017-08-09 20:50:00-07",3.6,67.25,63,5.67,66.38,72,6.27,57.82,57
"2017-08-09 20:55:00-07",2.22,68.37,27,4.89,68.25,40,5.22,63.31,32
"2017-08-09 21:00:00-07",3,66.55,55,4.67,65.21,62,8,58.17,66
"2017-08-09 21:05:00-07",3.22,67.74,38,6.22,66.61,36,3.22,61,25
"2017-08-09 21:10:00-07",1.47,67.9,39,4.13,67.15,61,4.6,61.67,52
"2017-08-09 21:15:00-07",3.89,67.21,39,3.67,67.5,34,4.67,60.96,23
"2017-08-09 21:20:00-07",3.07,69.52,61,3.47,66.82,49,4.67,59.72,58
"2017-08-09 21:25:00-07",1.56,67.48,21,4.67,64.97,33,6.56,60.14,29
"2017-08-09 21:30:00-07",2.4,67.46,52,4.67,66.09,67,6.13,62.94,63
"2017-08-09 21:35:00-07",1.78,70.11,28,4.33,66.74,38,8,59.33,39
"2017-08-09 21:40:00-07",2.87,27.22,9,6.53,56.6,84,12.33,49.39,100
"2017-08-09 21:45:00-07",2.11,63.77,26,2.89,64.96,23,7.44,60.79,38
"2017-08-09 21:50:00-07",2.5,70.69,42,2.42,67.87,38,6.83,59.17,48
"2017-08-09 21:55:00-07",1.67,69.12,26,3.58,69.05,40,5.5,62.67,48
"2017-08-09 22:00:00-07",1.42,69.21,28,4.42,65.87,38,6.33,62.9,50
"2017-08-09 22:05:00-07",1.42,67.81,31,3.08,67.6,47,4.17,62.23,43
"2017-08-09 22:10:00-07",1.07,61.38,26,4.13,66.69,62,5.87,62.5,46
"2017-08-09 22:15:00-07",3.11,66.44,32,5.22,65.53,43,5.78,61.28,39
"2017-08-09 22:20:00-07",1,69.64,22,2.42,68.36,33,5.83,62.73,40
"2017-08-09 22:25:00-07",1.5,69.79,29,2.83,68.51,41,5.25,63.18,39
"2017-08-09 22:30:00-07",0.83,63.4,20,3.92,67.77,35,5.08,64.62,45
"2017-08-09 22:35:00-07",0.42,69.21,14,2.5,68.41,34,2.17,64.44,18
"2017-08-09 22:40:00-07",1.33,70.25,28,3.08,68.89,38,3.25,63.23,26
"2017-08-09 22:45:00-07",1.17,69.4,25,2.92,68.52,33,4.67,63.47,34
"2017-08-09 22:50:00-07",0.67,67.15,13,2.25,68.11,27,2.08,62.94,17
"2017-08-09 22:55:00-07",1.08,72.4,20,1.75,67.74,31,3.25,63.82,34
"2017-08-09 23:00:00-07",1,69,21,1.67,69.65,26,4.17,60.28,29
"2017-08-09 23:05:00-07",0.58,65.83,12,2.58,69.44,34,6.25,60.88,33
"2017-08-09 23:10:00-07",0.4,70.27,11,1.87,68.58,38,2.87,61.75,20
"2017-08-09 23:15:00-07",0.56,69.23,13,1.44,69.35,20,4.22,59.63,16
"2017-08-09 23:20:00-07",0.25,68.82,11,2.67,68.5,32,4.17,62.54,26
"2017-08-09 23:25:00-07",0.42,60.27,15,0.58,68,16,3.33,58.06,17
"2017-08-09 23:30:00-07",0.13,68.2,15,1.6,68.21,38,4.67,63.91,33
"2017-08-09 23:35:00-07",0.56,68.85,13,2.22,70.3,20,3.56,62.25,20
"2017-08-09 23:40:00-07",0.73,68.59,22,1.73,66.77,26,4.2,58.48,29
"2017-08-09 23:45:00-07",0.33,69.63,8,1.78,66.67,15,2.11,63.56,18
"2017-08-09 23:50:00-07",0.33,66.29,7,2.56,69.08,24,1.56,63.08,13
